indice_relatorio_analise_de_capacidades;index_codigo_unidade;index_datas;Relatórios de Analise de Capacidade
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-04;-11212.783038443797
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-05;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-06;-7617.565804549191
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-07;-6289.721487519382
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-08;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-09;-1343.9048269062296
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-10;-691.4257472538357
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-11;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2022-12;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2023-01;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2023-02;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2023-03;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2023-04;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CAN;2023-05;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2021-06;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2021-07;-3359.474021060185
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2021-08;-43059.09580673198
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2021-09;-47170.78705670675
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2021-10;-65462.2329463577
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2021-11;-41021.11501720985
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2021-12;-33065.95982071132
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-01;-18076.27056879025
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-02;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-03;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-04;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-05;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-06;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-07;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-08;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-09;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-10;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-11;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2022-12;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2023-01;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2023-02;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2023-03;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2023-04;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];CEZ;2023-05;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2021-06;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2021-07;-8320.49613192043
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2021-08;-13401.087620513183
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2021-09;-24303.109242235896
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2021-10;-28919.054800671845
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2021-11;-36228.972172253525
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2021-12;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-01;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-02;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-03;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-04;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-05;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-06;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-07;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-08;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-09;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-10;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-11;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2022-12;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2023-01;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2023-02;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2023-03;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2023-04;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];IJA;2023-05;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2021-06;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2021-07;-4935.5217584195725
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2021-08;-14962.321328252236
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2021-09;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2021-10;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2021-11;-4822.751268386204
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2021-12;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-01;-10380.476563835888
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-02;-7789.274301326364
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-03;-2088.2180917863698
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-04;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-05;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-06;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-07;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-08;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-09;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-10;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-11;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2022-12;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2023-01;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2023-02;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2023-03;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2023-04;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SMC;2023-05;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2021-06;0.0
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2021-07;-55943.353580046765
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2021-08;-111640.30038770188
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2021-09;-169100.50334742246
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2021-10;-226866.44074196485
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2021-11;-282258.76005602896
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2021-12;-327652.1052972654
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-01;-368975.5855068854
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-02;-428652.50901657797
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-03;-459398.52077869663
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-04;-505894.50147594535
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-05;-553661.8248181345
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-06;-593955.5452040714
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-07;-629657.4566440559
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-08;-664791.831166262
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-09;-690137.0580692048
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-10;-704852.628312292
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-11;-717629.5317245265
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2022-12;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2023-01;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2023-02;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2023-03;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2023-04;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];NSR;2023-05;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2021-06;-2090.0923497876
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2021-07;-39696.81537231428
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2021-08;-84519.8947099959
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2021-09;-124655.85485709713
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2021-10;-158940.20331213166
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2021-11;-197627.16681939442
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2021-12;-222180.2626534004
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-01;-235415.45333077604
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-02;-261881.55505993328
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-03;-272272.3892926147
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-04;-296683.1335703315
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-05;-322108.5051310352
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-06;-346991.8446679337
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-07;-370011.1514767135
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-08;-393436.1607487754
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-09;-414476.9390179566
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-10;-433696.0497911092
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-11;-447473.56071076414
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2022-12;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2023-01;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2023-02;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2023-03;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2023-04;-
[H1] Saída de Estoque =  MIN[0, F1 - E1];SPA;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];API;2021-06;27634.101472733848
[I1] Requisito de Estoque = [G1 + H1];API;2021-07;2494.3645483016007
[I1] Requisito de Estoque = [G1 + H1];API;2021-08;2616.814350572451
[I1] Requisito de Estoque = [G1 + H1];API;2021-09;-4592.836691961078
[I1] Requisito de Estoque = [G1 + H1];API;2021-10;-41266.07059117744
[I1] Requisito de Estoque = [G1 + H1];API;2021-11;1113.0670413437583
[I1] Requisito de Estoque = [G1 + H1];API;2021-12;6601.096692801002
[I1] Requisito de Estoque = [G1 + H1];API;2022-01;45961.012166978646
[I1] Requisito de Estoque = [G1 + H1];API;2022-02;3497.0262158611586
[I1] Requisito de Estoque = [G1 + H1];API;2022-03;3671.6105762247316
[I1] Requisito de Estoque = [G1 + H1];API;2022-04;3855.3302153762634
[I1] Requisito de Estoque = [G1 + H1];API;2022-05;4048.678450671796
[I1] Requisito de Estoque = [G1 + H1];API;2022-06;4252.175789526926
[I1] Requisito de Estoque = [G1 + H1];API;2022-07;4466.371448429694
[I1] Requisito de Estoque = [G1 + H1];API;2022-08;4691.844957640045
[I1] Requisito de Estoque = [G1 + H1];API;2022-09;4929.207856449648
[I1] Requisito de Estoque = [G1 + H1];API;2022-10;5179.105484151267
[I1] Requisito de Estoque = [G1 + H1];API;2022-11;5442.218872163343
[I1] Requisito de Estoque = [G1 + H1];API;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];API;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];API;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];API;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];API;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];API;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];BDQ;2021-06;-4871.077711041031
[I1] Requisito de Estoque = [G1 + H1];BDQ;2021-07;-3368.502762651482
[I1] Requisito de Estoque = [G1 + H1];BDQ;2021-08;-1976.2131530248098
[I1] Requisito de Estoque = [G1 + H1];BDQ;2021-09;-137.61135079353517
[I1] Requisito de Estoque = [G1 + H1];BDQ;2021-10;-97.81213816271156
[I1] Requisito de Estoque = [G1 + H1];BDQ;2021-11;572.8343797382149
[I1] Requisito de Estoque = [G1 + H1];BDQ;2021-12;3519.8081063298596
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-01;24606.34160298467
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-02;1793.465306287646
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-03;1884.843109805559
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-04;1981.0790615845399
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-05;2082.4389976045786
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-06;2189.2035874736757
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-07;2301.6691739673406
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-08;2420.148660640203
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-09;2544.972450294299
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-10;2676.4894372487543
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-11;2815.068056530181
[I1] Requisito de Estoque = [G1 + H1];BDQ;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];BDQ;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];BDQ;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];BDQ;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];BDQ;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];BDQ;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];CAF;2021-06;12668.363822816496
[I1] Requisito de Estoque = [G1 + H1];CAF;2021-07;-3955.9608866520775
[I1] Requisito de Estoque = [G1 + H1];CAF;2021-08;-7649.246124300191
[I1] Requisito de Estoque = [G1 + H1];CAF;2021-09;282.28051260316715
[I1] Requisito de Estoque = [G1 + H1];CAF;2021-10;338.60430715552866
[I1] Requisito de Estoque = [G1 + H1];CAF;2021-11;1349.0072538417699
[I1] Requisito de Estoque = [G1 + H1];CAF;2021-12;5971.788428592925
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-01;39885.469726802774
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-02;4759.519606408663
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-03;5115.191466743781
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-04;5497.471605657338
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-05;5908.35212481374
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-06;6349.9743512708665
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-07;6824.640020241335
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-08;7334.823296111936
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-09;7883.183694604304
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-10;8472.57997360859
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-11;9106.085065359614
[I1] Requisito de Estoque = [G1 + H1];CAF;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];CAF;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];CAF;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];CAF;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];CAF;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];CAF;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];CAJ;2021-06;10288.504816394976
[I1] Requisito de Estoque = [G1 + H1];CAJ;2021-07;-4515.757662629647
[I1] Requisito de Estoque = [G1 + H1];CAJ;2021-08;-340.6400544092703
[I1] Requisito de Estoque = [G1 + H1];CAJ;2021-09;-125.42179581677738
[I1] Requisito de Estoque = [G1 + H1];CAJ;2021-10;-74.01853510855653
[I1] Requisito de Estoque = [G1 + H1];CAJ;2021-11;852.9162814851115
[I1] Requisito de Estoque = [G1 + H1];CAJ;2021-12;4957.880259195372
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-01;34436.77496555741
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-02;2698.9636525807364
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-03;2837.041937994414
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-04;2982.4870151180585
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-05;3135.703302814698
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-06;3297.1178621632134
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-07;3467.181682786526
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-08;3646.3710431659856
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-09;3835.1889492500777
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-10;4034.166655917419
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-11;4243.865276122437
[I1] Requisito de Estoque = [G1 + H1];CAJ;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];CAJ;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];CAJ;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];CAJ;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];CAJ;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];CAJ;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];CAN;2021-06;808.7973094716549
[I1] Requisito de Estoque = [G1 + H1];CAN;2021-07;-16625.163928036774
[I1] Requisito de Estoque = [G1 + H1];CAN;2021-08;-21549.735083802312
[I1] Requisito de Estoque = [G1 + H1];CAN;2021-09;-24193.540258735156
[I1] Requisito de Estoque = [G1 + H1];CAN;2021-10;-25624.113454195962
[I1] Requisito de Estoque = [G1 + H1];CAN;2021-11;-28015.20301350021
[I1] Requisito de Estoque = [G1 + H1];CAN;2021-12;-19455.25268459431
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-01;-17972.03896517053
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-02;-23163.370043766372
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-03;-20621.967613281733
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-04;-11212.783038443797
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-05;511.91829701143433
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-06;-7617.565804549191
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-07;-6289.721487519382
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-08;57.79541189011434
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-09;-1343.9048269062296
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-10;-691.4257472538357
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-11;728.6646944037348
[I1] Requisito de Estoque = [G1 + H1];CAN;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];CAN;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];CAN;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];CAN;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];CAN;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];CAN;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];CEZ;2021-06;11825.27298478812
[I1] Requisito de Estoque = [G1 + H1];CEZ;2021-07;-3359.474021060185
[I1] Requisito de Estoque = [G1 + H1];CEZ;2021-08;-43059.09580673198
[I1] Requisito de Estoque = [G1 + H1];CEZ;2021-09;-47170.78705670675
[I1] Requisito de Estoque = [G1 + H1];CEZ;2021-10;-65462.2329463577
[I1] Requisito de Estoque = [G1 + H1];CEZ;2021-11;-41021.11501720985
[I1] Requisito de Estoque = [G1 + H1];CEZ;2021-12;-33065.95982071132
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-01;-18076.27056879025
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-02;2027.5090587087907
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-03;2134.134798599356
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-04;2246.544089753872
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-05;2365.0557695124444
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-06;2490.006403764797
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-07;2621.7512773410053
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-08;2760.665439875891
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-09;2907.1448102614086
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-10;3061.6073429729513
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-11;3224.4942597417103
[I1] Requisito de Estoque = [G1 + H1];CEZ;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];CEZ;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];CEZ;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];CEZ;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];CEZ;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];CEZ;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];IJA;2021-06;15123.143251239417
[I1] Requisito de Estoque = [G1 + H1];IJA;2021-07;-8320.49613192043
[I1] Requisito de Estoque = [G1 + H1];IJA;2021-08;-13401.087620513183
[I1] Requisito de Estoque = [G1 + H1];IJA;2021-09;-24303.109242235896
[I1] Requisito de Estoque = [G1 + H1];IJA;2021-10;-28919.054800671845
[I1] Requisito de Estoque = [G1 + H1];IJA;2021-11;-36228.972172253525
[I1] Requisito de Estoque = [G1 + H1];IJA;2021-12;8260.674394193484
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-01;58199.92780927774
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-02;3784.868555261841
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-03;3948.431141788562
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-04;4119.6318438162125
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-05;4298.850707493242
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-06;4486.487576414729
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-07;4682.963154659621
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-08;4888.720127997338
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-09;5104.224346484931
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-10;5329.966071854287
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-11;5566.461293276108
[I1] Requisito de Estoque = [G1 + H1];IJA;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];IJA;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];IJA;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];IJA;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];IJA;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];IJA;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];SMC;2021-06;7491.488876458647
[I1] Requisito de Estoque = [G1 + H1];SMC;2021-07;-4935.5217584195725
[I1] Requisito de Estoque = [G1 + H1];SMC;2021-08;-14962.321328252236
[I1] Requisito de Estoque = [G1 + H1];SMC;2021-09;1093.7280262698077
[I1] Requisito de Estoque = [G1 + H1];SMC;2021-10;1173.360269794237
[I1] Requisito de Estoque = [G1 + H1];SMC;2021-11;-4822.751268386204
[I1] Requisito de Estoque = [G1 + H1];SMC;2021-12;358.40364321261586
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-01;-10380.476563835888
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-02;-7789.274301326364
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-03;-2088.2180917863698
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-04;1492.38082658442
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-05;1601.623832193105
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-06;1718.9421119002654
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-07;1844.9356160197858
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-08;1980.2490001992046
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-09;2125.5749630215723
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-10;2281.657833107689
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-11;2449.297424400902
[I1] Requisito de Estoque = [G1 + H1];SMC;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];SMC;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];SMC;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];SMC;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];SMC;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];SMC;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];NSR;2021-06;12319.977673916343
[I1] Requisito de Estoque = [G1 + H1];NSR;2021-07;-55943.353580046765
[I1] Requisito de Estoque = [G1 + H1];NSR;2021-08;-111640.30038770188
[I1] Requisito de Estoque = [G1 + H1];NSR;2021-09;-169100.50334742246
[I1] Requisito de Estoque = [G1 + H1];NSR;2021-10;-226866.44074196485
[I1] Requisito de Estoque = [G1 + H1];NSR;2021-11;-282258.76005602896
[I1] Requisito de Estoque = [G1 + H1];NSR;2021-12;-327652.1052972654
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-01;-368975.5855068854
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-02;-428652.50901657797
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-03;-459398.52077869663
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-04;-505894.50147594535
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-05;-553661.8248181345
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-06;-593955.5452040714
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-07;-629657.4566440559
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-08;-664791.831166262
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-09;-690137.0580692048
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-10;-704852.628312292
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-11;-717629.5317245265
[I1] Requisito de Estoque = [G1 + H1];NSR;2022-12;-
[I1] Requisito de Estoque = [G1 + H1];NSR;2023-01;-
[I1] Requisito de Estoque = [G1 + H1];NSR;2023-02;-
[I1] Requisito de Estoque = [G1 + H1];NSR;2023-03;-
[I1] Requisito de Estoque = [G1 + H1];NSR;2023-04;-
[I1] Requisito de Estoque = [G1 + H1];NSR;2023-05;-
[I1] Requisito de Estoque = [G1 + H1];SPA;2021-06;-2090.0923497876
[I1] Requisito de Estoque = [G1 + H1];SPA;2021-07;-39696.81537231428
[I1] Requisito de Estoque = [G1 + H1];SPA;2021-08;-84519.8947099959
